Product URL,Product Name,Product Price,Rating,Number of ratings,Number of reviews,Description,ASIN,Product Description,Manufacturer
https://www.amazon.in/F-Gear-String-Polyester-33-cms-Black-Drawstring-Gym-Bag/dp/B07PC28YQ9/ref=sr_1_69?crid=2M096C61O4MLT&keywords=bags&qid=1679388149&sprefix=ba%2Caps%2C283&sr=8-69,F Gear String 11 Ltrs Nylon Black Gym Bag,₹189,4.0 out of 5 stars,436,62, Lightweight gym bags   Ergonomic Design   Durable   Size-(Hxlxw) Cm-(43x32x2) Cm::Gym Bags   Drawstring closure  ,B07PC28YQ9,The product will be an excellent pick for you. It ensures an easy maintenance.,Uber Fashion Merchandise Pvt. Ltd.
https://www.amazon.in/Gear-Vintage2-Leather-Backpack-LBPVG2LTH0101/dp/B07G44G1DC/ref=sr_1_70?crid=2M096C61O4MLT&keywords=bags&qid=1679388149&sprefix=ba%2Caps%2C283&sr=8-70,Gear Vintage2 28L Faux Leather Water Resistant Anti Theft Laptop Bag/Backpack for Men/Women-Black,"₹1,030",4.4 out of 5 stars,"1,687",274," Outer material: synthetic, color: black; Waterproof   Capacity: 28 liters; Weight: 600 grams; Dimensions: 48 cms x 33 cms x 18 cms (LxWxH)   Number of compartments: 2   Laptop compatibility: yes, laptop size: 16strap type: adjustable   Special Features: Back Padding; Age Range Description: Adult; Pocket Description: Utility Pocket; Closure Type: Zipper   Concealed quick access Pockets on back panel ,Adjustable Anti sweat padded Shoulder straps , Padded Laptop sleeve,3 External Pockets, Padded Back Panel Cushioned with Anti Sweat Fabric,Embedded Organizer , USB and Headphone cable slot .  ",B07G44G1DC,"Gear bags are designed for the quick commute as well for the long journey. these backpacks can be used as laptop bags,adventure bags and so on. Your favorite travel companion, The backpacks come with enough storage space to carry all your requirements.",Gear Merchandise PVT LTD
https://www.amazon.in/Fur-Jaden-Charging-Waterproof-BM36_BlueZip/dp/B07MXM5M99/ref=sr_1_71?crid=2M096C61O4MLT&keywords=bags&qid=1679388149&sprefix=ba%2Caps%2C283&sr=8-71,"Fur Jaden 15.6 Inch Laptop Backpack 25 LTR Bag for School, College and Office with USB Charging Port",₹489,3.9 out of 5 stars,"9,938","2,394"," The backpack features a sleek and ergonomic design with a balanced weight distribution through its straps, This makes this product a suitable alternative to bulky and unsightly backpacks, The compact design of this backpack helps you to rest it comfortably on your shoulders while accommodating all your essentials with ease   Utility - Black color backpack for men for stylish office use as well as for trendy college and school students. Huge compartment size that can fit up to a 15.6 inch laptop with ease, Multiple pockets for other accessories and water bottle. Padded Handle provided on top of the bag as well as padded shoulder straps provided to ensure comfort and ease while carrying this backpack.   Make - Made of extremely light weight fabric but do not let that fool you as it is one of the most durable fabrics and can easily take all the weight you stuff inside this bag comfortably.   Capacity: 25 liters; Weight: 440 grams; Dimensions: 30 cms x 19 cms x 42 cms (LxWxH)   Warranty: 10 Days No Questions asked Return Policy. 1 Year Manufacturer Warranty Against Manufacturing Defects.  ",B07MXM5M99,Meticulously designed to provide a perfect fit. Offers a premium quality material that ensure durability,Fur Jaden
https://www.amazon.in/DZert-School-Polyester-Backpack-White/dp/B07GXYHFCY/ref=sr_1_72?crid=2M096C61O4MLT&keywords=bags&qid=1679388149&sprefix=ba%2Caps%2C283&sr=8-72,DZert Clasy Laptop Bag College Bag for Boys Girls 21 L Blue White,₹296,3.8 out of 5 stars,"2,291",391," Capicity: 21 Litres, Weight: 0.4kg; Dimensions: 45cmX29cmX16cm; Outer Material: Polyester; Inner Material: Polyester<br>   Water Repellent: Yes; Laptop Compartment: Yes ; Compartments: 2,one front pocket to hold essentials and A mesh stash pocket on one side to accommodate a drinking bottle & other accessories.<br>   Utility: Office, College, School, Camping, Weekend trip, Day trip<br>   Accessories shown in the picture are not part of the bag.<br>   Closure Type: Zipper; Strap Type: Adjustable; Age Range Description: Kid; Warranty Description: No Warranty; Style Name: Daypack Backpacks; Color Name: Blu-Wht; Water Resistance Level: Water Resistant<br>  ",B07GXYHFCY,,Rushi Enterprise
https://www.amazon.in/HAMMONDS-FLYCATCHER-Genuine-Shoulder-Messenger/dp/B07P2TQH78/ref=sr_1_73?crid=2M096C61O4MLT&keywords=bags&qid=1679388149&sprefix=ba%2Caps%2C283&sr=8-73,"Hammonds Flycatcher Genuine Leather Laptop Bag for Men/Office Bag for Men, Brown | Fits Upto 16 Inch Laptop/MacBook| Leather Bag with Shoulder Straps | Laptop Messenger Bag/Leather Bag for Men |","₹2,599",4.3 out of 5 stars,"4,682",780," GENUINE LEATHER: This laptop bag for men / office bag for men is made of 100% Full Grain Genuine Leather. We will gladly reward 100 Times the value of the product upon certification from any accredited labs like ""SGS"" or ""CLRI"" if proven otherwise.   FEATURES OF LAPTOP BAG FOR MEN: Fits up Upto 16 Inch Laptop | Padded & adjustable shoulder Straps | Padded Laptop Compartment | 1 Main Compartments | Brand's Brass Rivits | Heavy Duty Antirust Metal Fittings | Brand's Jacquard Fabrics | Brand's zippers & sliders | Stitched by a quality nylon thread. | 2 Grab Handles | Dimension: L - 43 B - 9 H - 31 cm | Water Resistance Level: Water Resistant   DESIGN DECENCY OFFICE BAG FOR MEN: This Hammonds Flycatcher genuine leather bag for men is designed by our professional designers which set you apart and outstandingly positioned in the crowd, makes you stand out an organized person. These are not Vegan Leather which will contain shine on its surface. Start your journey now with this leather bag for men as a messenger bag, shoulder bag, office bag , briefcase or laptop bag. Suitable for your school, office, college, & business for everyday use.   MULTI-FUNCTIONAL COMPARTMENT: Roomy compartments in Flycatcher office bag for men provides separated space for your 16” Laptop/MacBook/notebook files, pens, wallet and all your items. This office bags for men has padded laptop compartment that offers perfect protection for your laptop from accidental bumps and shocks.   PERFECT GIFT: This laptop bag for men is a great gift idea for Father's Day, Birthdays, Valentine's Day, Christmas, Graduation, Back To College Or Any Occasion Which Calls For A Gift . This office bags for men makes a great gift for professionals, artists, students, and all sorts of officials.  ",B07P2TQH78,,Hindustan Foam
https://www.amazon.in/Tabelito-Laptop-Backpack-15-6-inch-Repellent/dp/B08Y3KCN32/ref=sr_1_74?crid=2M096C61O4MLT&keywords=bags&qid=1679388149&sprefix=ba%2Caps%2C283&sr=8-74,"Tabelito® Casual 15.6 Inch Laptop Bag (39.6cm), 25 LTR Water Repellent Backpack Laptop Apple/ Dell/ Lenovo/ Asus/ Hp/ Samsung/ Mi/ MacBook/ Ultrabook/ Thinkpad/ Ideapad/ Surfacepro Men Women (Blue)",₹549,4.2 out of 5 stars,"1,597",433," PERFECT SIZE & STORAGE SPACE: Laptop backpack with perfect size to hold things and your 15.6 inch laptop or 15 inch, 14 inch Laptop. Convenient main pockets for iPad, charger, binders, books, clothes, ect. Inside pockets keep your wallet, phone. bags for women / kids school bag / college bags for boys / laptop backpack   Front two slanted pocket perfect for quick finds such as your ID for work. keys for open door, two side pockets for water bottle and compact umbrella make your items organized. it can be use as school college bags for girls / backpack for men /backpacks for women . you can use it as a gift for men . bags for travelling   COMFY & STURDY: Made from WATER RESISTANT and DURABLE ECO-FRIENDLY nylon fabric with Two PADDED shoulder straps, relieve the stress of shoulder, simple but comfortable back design offer your great back support, making your working, journey and travelling more convenient wherever you go. you can use it such as office bag for men. office bag for women .   Light-weight Carrying and perfect for business traveling or trip, weekend getaways, back to school, outdoor activities and college bag for men etc;   MULTIPURPOSE & SIZE: 20 x 12.2 x 5.7 Inch, perfect to throw under your seat on an airplane when you are traveling or on business trip. Suitable for back to school college, can be easily stored. Good choose for a business laptop backpack, work backpack, laptop bag for men and women, also will be a good gifts for women, gifts for men, gifts for boyfriend or girlfriend and gift bag for travelers.  ",,,
https://www.amazon.in/ADISA-Women-Girls-Floral-SL5072-CRE_Cream/dp/B09B56BCXR/ref=sr_1_75?crid=2M096C61O4MLT&keywords=bags&qid=1679388149&sprefix=ba%2Caps%2C283&sr=8-75,ADISA Women Girls Floral Print Sling Bag,₹495,4.2 out of 5 stars,"1,208",135, No of Compartments: 2   No of Pockets: 1   Closure: Magnetic   Dimensions: LxWxH - 7.25 x 3 x 5.75 inches  ,B09B56BCXR,,ADISA
https://www.amazon.in/Safari-Groove-Water-Resistant-Backpack/dp/B09B27WXSF/ref=sr_1_76?crid=2M096C61O4MLT&keywords=bags&qid=1679388149&sprefix=ba%2Caps%2C283&sr=8-76,Safari Groove 35 Ltrs Water Resistant Backpack,₹899,3.7 out of 5 stars,312,42," 100% Polyester, High Quality, Durable and Water Resistant Fabric   Front storage pocket keeps smaller items neatly organized and easy to access   Mesh pockets on both sides to accommodate your water bottle and umbrella   Mesh Padding on back & shoulder strap to provide comfort & better back support   1-year International Warranty against manufacturing defects  ",B09B27WXSF,,Safari Industries
https://www.amazon.in/Zipline-Nexa-Resistant-Bagpack-Backpack/dp/B08WQ668WJ/ref=sr_1_77?crid=2M096C61O4MLT&keywords=bags&qid=1679388149&sprefix=ba%2Caps%2C283&sr=8-77,Zipline Unisex Casual Polyester 36 L Backpack School Bag Women Men Boys Girls Children Daypack College Bag Book School Sports Bag,₹843,3.7 out of 5 stars,739,76," A super-slim backpack for men design, trendy looks and durable construction - this stylish 36 L backpack from ZIPLINE has got everything that will complement your youthful personality.This college bag has spacious interiors, this unisex backpack is a great option for short road trips, college and work. Ergonomic design of this school bag for boys are crafted from polyester, this medium school bag is sturdy enough to withstand regular wear and tear gracefully.   Zipline laptop bag for men features a cushioned base and internal back padding to offer you extra comfort. The padded shoulder straps of this school bag for boys can be easily adjusted according to your liking. Spacious backpack is featuring with four pockets and three main compartments all with speciality zippers, this office bag for men offers you enough space to carry your books, files, travel accessories, stationery, keys and mobile accessories. It comes with the ZIPLINE promise of quality.   The lighter your college Bag, the more you’ll enjoy hiking. With this in mind, we've ensured that the Zipline college bag weighs very light, and does not add extra weight to your back.   The Zipline school bag has been provided with a bouncy mesh that prevents sweatiness by allowing air flow. The padded back panel of this school bag and shoulder straps helps make carrying heavier loads easier and more comfortable.   Highly Durable and Water Resistant fabric have been used in this school bag for boys  ",B08WQ668WJ,"A super-slim design, trendy looks and durable construction - this stylish 36 L backpack from ZIPLINE has got everything that will complement your youthful personality. With its spacious interiors, this unisex backpack is a great option for short road trips, college and work. Ergonomic design Crafted from polyester, this medium backpack is sturdy enough to withstand regular wear and tear gracefully. It features a cushioned base and internal back padding to offer you extra comfort. The padded shoulder straps of this bag can be easily adjusted according to your liking. Spacious Featuring one front pocket and three main compartments, all with speciality zippers, this bag offers you enough space to carry your books, files, coins, travel accessories, stationery, keys and mobile accessories. It comes with the ZIPLINE promise of quality.Product Description",Atulitu Agency
https://www.amazon.in/FUR-JADEN-Waterproof-Charging-BM25_Grey/dp/B07FM9BSKW/ref=sr_1_78?crid=2M096C61O4MLT&keywords=bags&qid=1679388149&sprefix=ba%2Caps%2C283&sr=8-78,FUR JADEN 15.6 Anti Theft Laptop Backpack with USB Charging Port Unisex Bag for College Office Suitable for Men Women,₹789,4.0 out of 5 stars,"5,804","1,241"," KEY FEATURES - Grey Colour Laptop Backpack for Men and Women for Stylish Office use as well as for Trendy College students. Huge compartment size that can fit upto a 15.6 inch Laptop with ease. Multiple pockets for other accessories.   Charging On the Go - Now charge your phone on the go while travelling without the hassle of holding the bulky power bank in your pocket or in your hand. Simple Connect your Powerbank to the wire inside the Bag and leave it in the bag. When you want to charge your phone, just connect your phone charger to the bag and your phone will start charging. IMPORTANT NOTE: We do NOT provide Free Portable Charger with the Bag   Anti Theft Design - This backpack by Fur Jaden has anti theft design where zipper of the main pocket is hidden at the back. No thief, intruder or robber can find a way to open the backpack, making this totally theft proof. There are secret pockets on the shoulder strap and on the sides of the bag allowing us to keep travel documents, boarding pass, credit cards, mobile phone, earphones etc.   Essence of Fur Jaden - We craft signature Laptop Backpacks and Casual Backpacks that are young, vibrant and fashionable, and yet a celebration of timeless style, luxe and sophistication. We strive to make thoughtful designs that are high on aesthetics as well as on utility and functionality.   WARRANTY- 6 Month Manufacturer Warranty. 100% Genuine Fur Jaden Men products, 10 days No Question asked replacement guarantee from the date of delivery.  ",B07FM9BSKW,,Fur Jaden
https://www.amazon.in/BennettTM-Shoulder-Messenger-Repellent-Charcoal/dp/B09CV24TMK/ref=sr_1_79?crid=2M096C61O4MLT&keywords=bags&qid=1679388149&sprefix=ba%2Caps%2C283&sr=8-79,Bennett™ Mystic Unisex Adult Men's Laptop Bag 15.6 inch Side Shoulder Briefcase Satchel Messenger Business Bags for Men & Women Front Pocket for Laptop Accessories - Black (6 Month Warranty),₹512,4.1 out of 5 stars,"5,212","1,015"," PREMIUM QUALITY MATERIAL: This laptop computer briefcase is made of high-quality water repellent fabric, and well-made of foam pad inside. The laptop briefcase equipped with a removable shoulder strap and a soft carry handle, you can easily switch the carry way you want.   LIGHTWEIGHT AND MULTIFUNCTIONAL: It provide a removable shoulder strap, can be use as shoulder bag or handbag base on your need; top handle strap, and comes with adjustable strap with. It will be a good partner for your daily use or business trip.   EXCELLENT DETAILS: The laptop bag with exquisite zippers, durable hook of strap and soft handle, which make it more comfortable to carry and use. Ensure a secure and long-lasting usage everyday as office work bag, travel laptop briefcase, business laptop case, college laptop bag.   DIMENSION: External: 16 x 12 x 3 inch; Dimension: 16.5 x 11.5 x 2.5 inch. Suitable for 14-15.6 inch: Dell, Acer, ASUS, Samsung, HP and other brand laptops.(Please allow a little size different because of manual measurement). Great gifts choice for birthday, work anniversary.   BENNETT Warranty: Exchange within (6 months) if you don't like. If any problems, please do not hesitate to contact us. We will provide the best solution for you.  ",,,
